Date;Time;Ref;Sen;ATN;Flow;PCB temp;Status;Battery;BC
18.06.2018;20:04:37;900896;924957;-2.636;149;25;0;100;1015
18.06.2018;20:04:38;901041;925105;-2.636;149;25;0;100;216
18.06.2018;20:04:39;900968;925025;-2.635;150;25;0;100;1240
18.06.2018;20:04:40;901030;925083;-2.634;150;25;0;100;1389
18.06.2018;20:04:41;901074;925129;-2.635;150;25;0;100;-203
18.06.2018;20:04:42;900825;924871;-2.634;150;25;0;100;578
18.06.2018;20:04:43;901029;925075;-2.634;150;25;0;100;1337
18.06.2018;20:04:44;900932;924976;-2.634;150;25;0;100;-145
18.06.2018;20:04:45;900946;925004;-2.635;150;25;0;100;-3347
18.06.2018;20:04:46;900932;924983;-2.635;150;25;0;100;1628
18.06.2018;20:04:47;901025;925083;-2.635;150;25;0;100;-1109
18.06.2018;20:04:48;900893;924944;-2.635;150;25;0;100;854
18.06.2018;20:04:49;900893;924951;-2.635;150;25;0;100;-1719
18.06.2018;20:04:50;900950;925000;-2.634;150;25;0;100;2339
18.06.2018;20:04:51;900905;924959;-2.635;150;25;0;100;-1278
18.06.2018;20:04:52;901014;925062;-2.634;150;25;0;100;2188
18.06.2018;20:04:53;900902;924958;-2.635;149;25;0;100;-2717
18.06.2018;20:04:54;900890;924945;-2.635;149;25;0;100;168
18.06.2018;20:04:55;900937;925004;-2.636;149;25;0;100;-2657
18.06.2018;20:04:56;900814;924868;-2.635;149;25;0;100;2402
18.06.2018;20:04:57;900873;924939;-2.636;149;25;0;100;-2578
18.06.2018;20:04:58;900867;924926;-2.636;149;25;0;100;1691
18.06.2018;20:04:59;900894;924951;-2.635;149;25;0;100;673
18.06.2018;20:05:00;900890;924950;-2.636;149;25;0;100;-768
18.06.2018;20:05:01;900958;925019;-2.636;150;25;0;100;200
18.06.2018;20:05:02;901001;925057;-2.635;149;25;0;100;1520
18.06.2018;20:05:03;901032;925087;-2.635;149;25;0;100;452
18.06.2018;20:05:04;901003;925063;-2.635;149;25;0;100;-1428
18.06.2018;20:05:05;900985;925045;-2.635;149;25;0;100;-119
18.06.2018;20:05:06;901023;925091;-2.636;149;25;0;100;-1727
18.06.2018;20:05:07;900907;924975;-2.636;149;25;0;100;-766
18.06.2018;20:05:08;900841;924900;-2.636;149;25;0;100;1790
18.06.2018;20:05:09;900912;924987;-2.637;149;25;0;100;-3488
18.06.2018;20:05:10;900922;924989;-2.636;149;25;0;100;2044
18.06.2018;20:05:11;900890;924948;-2.635;149;25;0;100;2014
18.06.2018;20:05:12;900914;924978;-2.636;149;25;0;100;-1325
18.06.2018;20:05:13;900931;924997;-2.636;149;25;0;100;-382
18.06.2018;20:05:14;900945;925016;-2.637;149;25;0;100;-1144
18.06.2018;20:05:15;900897;924962;-2.636;149;25;0;100;1167
18.06.2018;20:05:16;900920;924993;-2.637;150;25;0;100;-1814
18.06.2018;20:05:17;900921;924980;-2.635;150;25;0;100;3445
18.06.2018;20:05:18;900929;924991;-2.636;150;25;0;100;-684
18.06.2018;20:05:19;900936;924994;-2.635;149;25;0;100;1035
18.06.2018;20:05:20;900857;924915;-2.636;149;25;0;100;-522
18.06.2018;20:05:21;900898;924955;-2.635;149;25;0;100;518
18.06.2018;20:05:22;900870;924920;-2.635;149;25;0;100;1546
18.06.2018;20:05:23;900914;924971;-2.635;149;25;0;100;-1440
18.06.2018;20:05:24;900903;924948;-2.634;150;25;0;100;2875
18.06.2018;20:05:25;900805;924847;-2.634;150;25;0;100;94
18.06.2018;20:05:26;900955;924995;-2.633;150;25;0;100;1475
18.06.2018;20:05:27;900881;924916;-2.633;149;25;0;100;748
18.06.2018;20:05:28;900931;924966;-2.633;149;25;0;100;330
18.06.2018;20:05:29;900892;924918;-2.632;149;25;0;100;1968
18.06.2018;20:05:30;900826;924858;-2.633;149;25;0;100;-1919
18.06.2018;20:05:31;900838;924866;-2.632;149;25;0;100;1068
18.06.2018;20:05:32;900869;924911;-2.634;150;25;0;100;-3236
18.06.2018;20:05:33;900777;924820;-2.634;150;25;0;100;-849
18.06.2018;20:05:34;900923;924972;-2.634;150;25;0;100;-517
18.06.2018;20:05:35;900901;924944;-2.634;150;25;0;100;1330
18.06.2018;20:05:36;900887;924929;-2.634;150;25;0;100;154
18.06.2018;20:05:37;900961;925000;-2.633;150;25;0;100;1222
18.06.2018;20:05:38;900920;924963;-2.634;150;25;0;100;-1251
18.06.2018;20:05:39;900877;924924;-2.634;150;25;0;100;-1264
18.06.2018;20:05:40;900888;924935;-2.634;150;25;0;100;72
18.06.2018;20:05:41;900943;924998;-2.635;150;25;0;100;-1604
18.06.2018;20:05:42;900929;924974;-2.634;150;25;0;100;2364
18.06.2018;20:05:43;900814;924863;-2.635;150;25;0;100;-1737
18.06.2018;20:05:44;900762;924799;-2.634;149;25;0;100;2625
18.06.2018;20:05:45;900903;924953;-2.635;149;25;0;100;-2284
18.06.2018;20:05:46;900856;924906;-2.635;149;25;0;100;-310
18.06.2018;20:05:47;900886;924939;-2.635;149;25;0;100;-544
18.06.2018;20:05:48;900876;924923;-2.634;149;25;0;100;1418
18.06.2018;20:05:49;900890;924929;-2.633;149;25;0;100;2071
18.06.2018;20:05:50;900877;924932;-2.635;149;25;0;100;-4042
18.06.2018;20:05:51;900894;924938;-2.634;149;25;0;100;2832
18.06.2018;20:05:52;900959;924995;-2.633;150;25;0;100;2391
18.06.2018;20:05:53;900934;924981;-2.634;150;25;0;100;-2866
18.06.2018;20:05:54;900889;924919;-2.632;150;25;0;100;3881
18.06.2018;20:05:55;900769;924790;-2.632;150;25;0;100;1425
18.06.2018;20:05:56;900810;924813;-2.63;150;25;0;100;4691
18.06.2018;20:05:57;900875;924876;-2.629;150;25;0;100;917
18.06.2018;20:05:58;900772;924765;-2.629;150;25;0;100;1291
18.06.2018;20:05:59;900832;924820;-2.628;150;25;0;100;1621
18.06.2018;20:06:00;900758;924743;-2.628;150;25;0;100;253
18.06.2018;20:06:01;900796;924778;-2.627;150;25;0;100;986
18.06.2018;20:06:02;900811;924792;-2.627;150;25;0;100;344
18.06.2018;20:06:03;900851;924825;-2.626;150;25;0;100;1981
18.06.2018;20:06:04;900806;924776;-2.626;149;25;0;100;693
18.06.2018;20:06:05;900847;924809;-2.625;149;25;0;100;2248
18.06.2018;20:06:06;900853;924808;-2.624;149;25;0;100;1771
18.06.2018;20:06:07;900877;924833;-2.624;149;25;0;100;-89
18.06.2018;20:06:08;900788;924738;-2.624;149;25;0;100;899
18.06.2018;20:06:09;900858;924803;-2.623;149;25;0;100;1697
18.06.2018;20:06:10;900835;924774;-2.623;149;25;0;100;1333
18.06.2018;20:06:11;900838;924776;-2.623;149;25;0;100;267
18.06.2018;20:06:12;900827;924759;-2.622;149;25;0;100;1412
18.06.2018;20:06:13;900812;924750;-2.623;149;25;0;100;-1583
18.06.2018;20:06:14;900763;924698;-2.623;149;25;0;100;420
18.06.2018;20:06:15;900782;924718;-2.623;149;25;0;100;-122
18.06.2018;20:06:16;900849;924805;-2.625;149;25;0;100;-4506
18.06.2018;20:06:17;900867;924828;-2.625;149;25;0;100;-1118
18.06.2018;20:06:18;900835;924809;-2.627;149;25;0;100;-3426
18.06.2018;20:06:19;900798;924777;-2.627;149;25;0;100;-1480
18.06.2018;20:06:20;900877;924868;-2.628;149;25;0;100;-2448
18.06.2018;20:06:21;900825;924816;-2.628;149;25;0;100;-342
18.06.2018;20:06:22;900843;924836;-2.629;150;25;0;100;-374
18.06.2018;20:06:23;900784;924777;-2.629;150;25;0;100;-386
18.06.2018;20:06:24;900857;924858;-2.629;150;25;0;100;-1488
18.06.2018;20:06:25;900898;924899;-2.629;150;25;0;100;268
18.06.2018;20:06:26;900776;924784;-2.63;150;25;0;100;-2518
18.06.2018;20:06:27;900716;924725;-2.631;150;25;0;100;-639
18.06.2018;20:06:28;900758;924763;-2.63;150;25;0;100;1258
18.06.2018;20:06:29;900718;924727;-2.631;150;25;0;100;-1245
18.06.2018;20:06:30;900852;924859;-2.63;149;25;0;100;1378
18.06.2018;20:06:31;900800;924800;-2.629;149;25;0;100;1389
18.06.2018;20:06:32;900786;924789;-2.63;149;25;0;100;-834
18.06.2018;20:06:33;900803;924805;-2.63;149;25;0;100;359
18.06.2018;20:06:34;900747;924748;-2.63;149;25;0;100;-122
18.06.2018;20:06:35;900801;924809;-2.63;149;25;0;100;-1375
18.06.2018;20:06:36;900793;924804;-2.631;149;25;0;100;-795
18.06.2018;20:06:37;900744;924751;-2.63;149;25;0;100;666
18.06.2018;20:06:38;900814;924818;-2.63;149;25;0;100;1203
18.06.2018;20:06:39;900879;924886;-2.63;150;25;0;100;-311
18.06.2018;20:06:40;900867;924872;-2.63;150;25;0;100;413
18.06.2018;20:06:41;900806;924816;-2.63;150;25;0;100;-1628
18.06.2018;20:06:42;900812;924817;-2.63;150;25;0;100;1268
18.06.2018;20:06:43;900783;924793;-2.631;150;25;0;100;-1418
18.06.2018;20:06:44;900781;924787;-2.63;150;25;0;100;970
18.06.2018;20:06:45;900740;924745;-2.63;149;25;0;100;-23
18.06.2018;20:06:46;900774;924787;-2.631;149;25;0;100;-1755
18.06.2018;20:06:47;900805;924812;-2.63;149;25;0;100;1688
18.06.2018;20:06:48;900859;924856;-2.629;149;25;0;100;2829
18.06.2018;20:06:49;900904;924908;-2.63;149;25;0;100;-1435
18.06.2018;20:06:50;900911;924914;-2.629;149;25;0;100;293
18.06.2018;20:06:51;900867;924872;-2.63;149;25;0;100;-785
18.06.2018;20:06:52;900885;924884;-2.629;149;25;0;100;1602
18.06.2018;20:06:53;900812;924818;-2.63;149;25;0;100;-2212
18.06.2018;20:06:54;900864;924867;-2.63;149;25;0;100;1085
18.06.2018;20:06:55;900863;924866;-2.63;149;25;0;100;-7
18.06.2018;20:06:56;900811;924806;-2.629;149;25;0;100;1636
18.06.2018;20:06:57;900776;924775;-2.629;149;25;0;100;-1220
18.06.2018;20:06:58;900879;924887;-2.63;149;25;0;100;-1547
18.06.2018;20:06:59;900828;924830;-2.63;149;25;0;100;1148
18.06.2018;20:07:00;900876;924875;-2.629;149;25;0;100;1058
18.06.2018;20:07:01;900834;924829;-2.629;150;25;0;100;708
18.06.2018;20:07:02;900835;924832;-2.629;150;25;0;100;-485
18.06.2018;20:07:03;900847;924841;-2.629;150;25;0;100;816
18.06.2018;20:07:04;900871;924857;-2.628;150;25;0;100;2122
18.06.2018;20:07:05;900898;924877;-2.627;150;25;0;100;1896
18.06.2018;20:07:06;900855;924834;-2.627;150;25;0;100;-281
18.06.2018;20:07:07;900853;924835;-2.627;150;25;0;100;-750
18.06.2018;20:07:08;900914;924892;-2.627;150;25;0;100;1382
18.06.2018;20:07:09;900800;924770;-2.626;150;25;0;100;1220
18.06.2018;20:07:10;900861;924836;-2.627;150;25;0;100;-830
18.06.2018;20:07:11;900846;924823;-2.627;150;25;0;100;-589
18.06.2018;20:07:12;900855;924821;-2.626;150;25;0;100;2761
18.06.2018;20:07:13;900817;924786;-2.626;150;25;0;100;-985
18.06.2018;20:07:14;900817;924780;-2.625;150;25;0;100;1474
18.06.2018;20:07:15;900865;924832;-2.626;150;25;0;100;-669
18.06.2018;20:07:16;900806;924773;-2.626;150;25;0;100;-386
18.06.2018;20:07:17;900840;924800;-2.625;150;25;0;100;1942
18.06.2018;20:07:18;900799;924763;-2.626;150;25;0;100;-1251
18.06.2018;20:07:19;900728;924683;-2.625;150;25;0;100;1747
18.06.2018;20:07:20;900715;924674;-2.625;150;25;0;100;-1068
18.06.2018;20:07:21;900708;924667;-2.625;150;25;0;100;-46
18.06.2018;20:07:22;900798;924755;-2.625;150;25;0;100;1080
18.06.2018;20:07:23;900685;924641;-2.625;150;25;0;100;-493
18.06.2018;20:07:24;900824;924784;-2.625;150;25;0;100;-74
18.06.2018;20:07:25;900827;924779;-2.624;150;25;0;100;1985
18.06.2018;20:07:26;900841;924795;-2.624;150;25;0;100;-400
18.06.2018;20:07:27;900781;924731;-2.624;150;25;0;100;591
18.06.2018;20:07:28;900813;924763;-2.624;150;25;0;100;209
18.06.2018;20:07:29;900775;924723;-2.624;149;25;0;100;245
18.06.2018;20:07:30;900768;924706;-2.623;149;25;0;100;2427
18.06.2018;20:07:31;900700;924654;-2.625;149;25;0;100;-4405
18.06.2018;20:07:32;900722;924673;-2.624;149;25;0;100;887
18.06.2018;20:07:33;900787;924726;-2.623;149;25;0;100;3396
18.06.2018;20:07:34;900787;924731;-2.623;150;25;0;100;-1228
18.06.2018;20:07:35;900832;924787;-2.624;150;25;0;100;-2409
18.06.2018;20:07:36;900709;924659;-2.624;150;25;0;100;425
18.06.2018;20:07:37;900712;924659;-2.624;150;25;0;100;757
18.06.2018;20:07:38;900692;924631;-2.623;150;25;0;100;1835
18.06.2018;20:07:39;900695;924629;-2.623;149;26;0;100;1257
18.06.2018;20:07:40;900670;924610;-2.623;149;25;0;100;-1649
18.06.2018;20:07:41;900722;924667;-2.624;149;25;0;100;-895
18.06.2018;20:07:42;900736;924680;-2.624;149;25;0;100;339
18.06.2018;20:07:43;900814;924759;-2.623;149;25;0;100;266
18.06.2018;20:07:44;900702;924632;-2.622;149;25;0;100;2974
18.06.2018;20:07:45;900763;924692;-2.622;149;26;0;100;648
18.06.2018;20:07:46;900723;924651;-2.622;149;26;0;100;-15
18.06.2018;20:07:47;900739;924664;-2.621;149;26;0;100;847
18.06.2018;20:07:48;900731;924647;-2.621;149;26;0;100;2174
18.06.2018;20:07:49;900701;924612;-2.62;150;26;0;100;1033
18.06.2018;20:07:50;900763;924670;-2.619;150;26;0;100;1387
18.06.2018;20:07:51;900701;924600;-2.619;150;25;0;100;1561
18.06.2018;20:07:52;900672;924571;-2.619;149;26;0;100;-190
18.06.2018;20:07:53;900789;924689;-2.619;149;26;0;100;521
18.06.2018;20:07:54;900688;924576;-2.618;149;26;0;100;2306
18.06.2018;20:07:55;900645;924529;-2.617;149;26;0;100;707
18.06.2018;20:07:56;900735;924615;-2.617;149;26;0;100;1580
18.06.2018;20:07:57;900656;924530;-2.616;149;26;0;100;966
18.06.2018;20:07:58;900682;924556;-2.616;149;26;0;100;170
18.06.2018;20:07:59;900656;924517;-2.615;149;26;0;100;3046
18.06.2018;20:08:00;900613;924478;-2.615;149;26;0;100;-1271
18.06.2018;20:08:01;900640;924500;-2.615;149;26;0;100;1414
18.06.2018;20:08:02;900719;924575;-2.614;150;26;0;100;1497
18.06.2018;20:08:03;900615;924481;-2.615;150;26;0;100;-3135
18.06.2018;20:08:04;900628;924492;-2.615;150;26;0;100;576
18.06.2018;20:08:05;900677;924540;-2.615;149;26;0;100;569
18.06.2018;20:08:06;900663;924525;-2.615;149;26;0;100;156
18.06.2018;20:08:07;900680;924532;-2.614;149;26;0;100;2585
18.06.2018;20:08:08;900679;924541;-2.615;149;26;0;100;-2480
18.06.2018;20:08:09;900638;924504;-2.615;149;26;0;100;-1258
18.06.2018;20:08:10;900819;924688;-2.615;150;26;0;100;441
18.06.2018;20:08:11;900672;924537;-2.615;150;26;0;100;26
18.06.2018;20:08:12;900594;924466;-2.616;150;26;0;100;-2228
18.06.2018;20:08:13;900625;924494;-2.616;150;26;0;100;939
18.06.2018;20:08:14;900714;924591;-2.616;150;26;0;100;-1386
18.06.2018;20:08:15;900681;924554;-2.616;150;26;0;100;768
18.06.2018;20:08:16;900661;924536;-2.616;150;26;0;100;-622
18.06.2018;20:08:17;900663;924526;-2.615;150;26;0;100;2962
18.06.2018;20:08:18;900731;924590;-2.614;150;26;0;100;1426
18.06.2018;20:08:19;900624;924477;-2.614;150;26;0;100;778
18.06.2018;20:08:20;900691;924536;-2.613;150;26;0;100;2402
18.06.2018;20:08:21;900661;924502;-2.613;149;26;0;100;793
18.06.2018;20:08:22;900702;924541;-2.612;149;26;0;100;763
18.06.2018;20:08:23;900671;924508;-2.612;149;26;0;100;292
18.06.2018;20:08:24;900722;924558;-2.612;149;26;0;100;581
18.06.2018;20:08:25;900750;924580;-2.611;149;26;0;100;1668
18.06.2018;20:08:26;900693;924524;-2.611;150;26;0;100;-616
18.06.2018;20:08:27;900669;924493;-2.611;150;26;0;100;1564
18.06.2018;20:08:28;900710;924536;-2.611;150;26;0;100;-225
18.06.2018;20:08:29;900695;924525;-2.611;149;26;0;100;-1088
18.06.2018;20:08:30;900732;924560;-2.611;149;26;0;100;737
18.06.2018;20:08:31;900646;924475;-2.611;149;26;0;100;-810
18.06.2018;20:08:32;900664;924483;-2.61;149;26;0;100;2592
18.06.2018;20:08:33;900673;924488;-2.61;149;26;0;100;1049
18.06.2018;20:08:34;900711;924527;-2.61;149;26;0;100;1
18.06.2018;20:08:35;900778;924604;-2.611;149;26;0;100;-2036
18.06.2018;20:08:36;900754;924578;-2.611;149;26;0;100;338
18.06.2018;20:08:37;900696;924514;-2.61;149;26;0;100;1105
18.06.2018;20:08:38;900720;924537;-2.61;149;26;0;100;404
18.06.2018;20:08:39;900650;924465;-2.61;150;26;0;100;37
18.06.2018;20:08:40;900670;924482;-2.609;150;26;0;100;867
18.06.2018;20:08:41;900702;924518;-2.61;149;26;0;100;-780
18.06.2018;20:08:42;900627;924442;-2.61;149;26;0;100;-243
18.06.2018;20:08:43;900714;924529;-2.61;149;26;0;100;569
18.06.2018;20:08:44;900683;924493;-2.609;149;26;0;100;1034
18.06.2018;20:08:45;900595;924402;-2.609;149;26;0;100;167
18.06.2018;20:08:46;900733;924535;-2.608;149;26;0;100;2139
18.06.2018;20:08:47;900645;924443;-2.608;149;26;0;100;414
18.06.2018;20:08:48;900756;924556;-2.608;149;26;0;100;231
18.06.2018;20:08:49;900645;924459;-2.61;149;26;0;100;-4189
18.06.2018;20:08:50;900661;924484;-2.611;149;26;0;100;-2122
18.06.2018;20:08:51;900728;924562;-2.612;149;26;0;100;-2283
18.06.2018;20:08:52;900687;924516;-2.611;149;26;0;100;969
18.06.2018;20:08:53;900660;924489;-2.611;149;26;0;100;-177
18.06.2018;20:08:54;900657;924488;-2.612;149;26;0;100;-514
18.06.2018;20:08:55;900667;924505;-2.612;149;26;0;100;-1666
18.06.2018;20:08:56;900789;924634;-2.613;149;26;0;100;-933
18.06.2018;20:08:57;900728;924572;-2.613;149;26;0;100;-152
18.06.2018;20:08:58;900703;924558;-2.614;149;26;0;100;-2885
18.06.2018;20:08:59;900775;924635;-2.614;150;26;0;100;-760
18.06.2018;20:09:00;900656;924500;-2.613;150;26;0;100;3157
18.06.2018;20:09:01;900679;924530;-2.614;150;26;0;100;-1571
18.06.2018;20:09:02;900575;924416;-2.613;150;26;0;100;1781
18.06.2018;20:09:03;900625;924465;-2.613;150;26;0;100;571
18.06.2018;20:09:04;900637;924485;-2.613;150;26;0;100;-1888
18.06.2018;20:09:05;900656;924509;-2.614;150;26;0;100;-1105
18.06.2018;20:09:06;900664;924526;-2.615;150;26;0;100;-2160
18.06.2018;20:09:07;900731;924593;-2.615;149;26;0;100;439
18.06.2018;20:09:08;900642;924494;-2.614;149;26;0;100;1891
18.06.2018;20:09:09;900688;924547;-2.614;149;26;0;100;-1430
18.06.2018;20:09:10;900701;924551;-2.613;149;26;0;100;2312
18.06.2018;20:09:11;900619;924475;-2.614;149;26;0;100;-2022
18.06.2018;20:09:12;900661;924505;-2.613;149;26;0;100;3244
18.06.2018;20:09:13;900583;924427;-2.613;150;26;0;100;-508
18.06.2018;20:09:14;900654;924496;-2.613;150;26;0;100;953
18.06.2018;20:09:15;900697;924518;-2.61;150;26;0;100;5440
18.06.2018;20:09:16;900593;924413;-2.611;149;26;0;100;-433
18.06.2018;20:09:17;900643;924470;-2.611;149;26;0;100;-1405
18.06.2018;20:09:18;900669;924489;-2.61;149;26;0;100;1902
18.06.2018;20:09:19;900691;924507;-2.61;149;26;0;100;1134
18.06.2018;20:09:20;900625;924456;-2.612;149;26;0;100;-4143
18.06.2018;20:09:21;900625;924441;-2.61;149;26;0;100;3711
18.06.2018;20:09:22;900758;924563;-2.608;150;26;0;100;3567
18.06.2018;20:09:23;900750;924549;-2.608;150;26;0;100;1422
18.06.2018;20:09:24;900652;924454;-2.608;149;26;0;100;-1383
18.06.2018;20:09:25;900647;924453;-2.609;149;26;0;100;-1022
18.06.2018;20:09:26;900723;924513;-2.607;149;26;0;100;4455
18.06.2018;20:09:27;900604;924390;-2.607;149;26;0;100;212
18.06.2018;20:09:28;900612;924384;-2.605;149;26;0;100;3516
18.06.2018;20:09:29;900721;924518;-2.608;149;26;0;100;-5473
18.06.2018;20:09:30;900739;924542;-2.608;149;26;0;100;-1367
18.06.2018;20:09:31;900711;924521;-2.609;150;26;0;100;-1902
18.06.2018;20:09:32;900664;924477;-2.61;150;26;0;100;-1043
18.06.2018;20:09:33;900660;924468;-2.609;150;26;0;100;1203
18.06.2018;20:09:34;900715;924532;-2.61;150;26;0;100;-1854
18.06.2018;20:09:35;900608;924413;-2.609;150;26;0;100;2254
18.06.2018;20:09:36;900610;924398;-2.607;150;26;0;100;4191
18.06.2018;20:09:37;900669;924437;-2.605;150;26;0;100;5298
18.06.2018;20:09:38;900724;924484;-2.604;150;26;0;100;2323
18.06.2018;20:09:39;900565;924329;-2.605;150;26;0;100;-2014
18.06.2018;20:09:40;900715;924458;-2.602;149;26;0;100;6175
18.06.2018;20:09:41;900693;924440;-2.602;149;26;0;100;-1133
18.06.2018;20:09:42;900663;924428;-2.604;149;26;0;100;-4649
18.06.2018;20:09:43;900736;924509;-2.605;149;26;0;100;-1503
18.06.2018;20:09:44;900688;924455;-2.605;149;26;0;100;1171
18.06.2018;20:09:45;900658;924404;-2.602;150;26;0;100;4967
18.06.2018;20:09:46;900668;924434;-2.604;149;26;0;100;-4883
18.06.2018;20:09:47;900676;924456;-2.606;149;26;0;100;-3412
18.06.2018;20:09:48;900667;924440;-2.605;149;26;0;100;1673
18.06.2018;20:09:49;900703;924466;-2.604;149;26;0;100;2709
18.06.2018;20:09:50;900681;924445;-2.604;149;26;0;100;-391
18.06.2018;20:09:51;900592;924368;-2.606;150;26;0;100;-3527
18.06.2018;20:09:52;900731;924511;-2.606;150;26;0;100;-81
18.06.2018;20:09:53;900656;924437;-2.606;150;26;0;100;-732
18.06.2018;20:09:54;900614;924404;-2.607;150;26;0;100;-2485
18.06.2018;20:09:55;900649;924437;-2.607;149;26;0;100;724
18.06.2018;20:09:56;900645;924409;-2.604;149;26;0;100;5912
18.06.2018;20:09:57;900656;924418;-2.604;149;26;0;100;567
18.06.2018;20:09:58;900704;924473;-2.605;149;26;0;100;-1419
18.06.2018;20:09:59;900713;924465;-2.603;149;26;0;100;4265
18.06.2018;20:10:00;900699;924462;-2.604;149;26;0;100;-2813
18.06.2018;20:10:01;900706;924473;-2.604;149;26;0;100;-944
18.06.2018;20:10:02;900706;924487;-2.606;150;26;0;100;-3441
18.06.2018;20:10:03;900788;924571;-2.606;150;26;0;100;41
18.06.2018;20:10:04;900679;924455;-2.606;150;26;0;100;1013
18.06.2018;20:10:05;900694;924466;-2.605;150;26;0;100;1080
18.06.2018;20:10:06;900741;924528;-2.607;150;26;0;100;-3381
18.06.2018;20:10:07;900766;924549;-2.606;150;26;0;100;1145
18.06.2018;20:10:08;900787;924562;-2.605;150;26;0;100;2102
18.06.2018;20:10:09;900735;924503;-2.605;150;26;0;100;1383
18.06.2018;20:10:10;900704;924454;-2.603;150;26;0;100;4223
18.06.2018;20:10:11;900691;924427;-2.601;149;26;0;100;3379
18.06.2018;20:10:12;900800;924546;-2.602;149;26;0;100;-1763
18.06.2018;20:10:13;900797;924536;-2.601;149;26;0;100;1712
18.06.2018;20:10:14;900701;924454;-2.603;149;26;0;100;-4090
18.06.2018;20:10:15;900725;924496;-2.605;149;26;0;100;-4297
18.06.2018;20:10:16;900711;924492;-2.606;150;26;0;100;-2548
18.06.2018;20:10:17;900715;924500;-2.606;150;26;0;100;-957
18.06.2018;20:10:18;900742;924532;-2.607;150;26;0;100;-1054
18.06.2018;20:10:19;900734;924516;-2.606;149;26;0;100;1927
18.06.2018;20:10:20;900774;924565;-2.607;149;26;0;100;-1965
18.06.2018;20:10:21;900639;924420;-2.606;150;26;0;100;1581
18.06.2018;20:10:22;900726;924505;-2.606;150;26;0;100;1056
18.06.2018;20:10:23;900638;924397;-2.604;150;26;0;100;4345
18.06.2018;20:10:24;900642;924413;-2.605;150;26;0;100;-2923
18.06.2018;20:10:25;900581;924354;-2.606;150;26;0;100;-887
18.06.2018;20:10:26;900685;924462;-2.606;150;26;0;100;-308
18.06.2018;20:10:27;900644;924427;-2.606;149;26;0;100;-1752
18.06.2018;20:10:28;900639;924440;-2.608;149;26;0;100;-4486
18.06.2018;20:10:29;900763;924554;-2.607;149;26;0;100;3285
18.06.2018;20:10:30;900702;924495;-2.607;149;26;0;100;-893
18.06.2018;20:10:31;900700;924466;-2.604;149;26;0;100;6667
18.06.2018;20:10:32;900643;924411;-2.605;149;26;0;100;-867
